Unnamed: 0,group,name,dice,p_value
0,DU15NET,VIS-P,0.0,0.1858141858141858
1,DU15NET,CG-OP,0.0552230685527747,0.1938061938061938
2,DU15NET,DN-B,0.0009892827699917,0.5514485514485514
3,DU15NET,SMOT-B,0.0,0.2467532467532467
4,DU15NET,AUD,0.1116397082143989,0.0659340659340659
5,DU15NET,PM-PPr,0.0,0.2927072927072927
6,DU15NET,dATN-B,0.0,0.3216783216783216
7,DU15NET,SMOT-A,0.0,0.3076923076923077
8,DU15NET,LANG,0.0,0.4595404595404595
9,DU15NET,FPN-B,0.0,0.4575424575424575
10,DU15NET,FPN-A,0.0,0.4835164835164835
11,DU15NET,dATN-A,0.0,0.4965034965034965
12,DU15NET,VIS-C,0.0,0.1038961038961039
13,DU15NET,SAL/PMN,0.0,0.5264735264735265
14,DU15NET,DN-A,0.0,0.4875124875124875
15,DU15NET,NONE,0.1738430583501006,0.0629370629370629
16,TW_TASK_NETS,1RESP,0.0,0.7412587412587412
17,TW_TASK_NETS,2RESP,0.0,0.7732267732267732
18,TW_TASK_NETS,AAR,0.0327176143909211,0.3396603396603396
19,TW_TASK_NETS,AUD,0.094924192485168,0.1008991008991009
20,TW_TASK_NETS,DMNA,0.0329427980702963,0.2997002997002997
21,TW_TASK_NETS,DMNB,0.0054232319530963,0.5614385614385614
22,TW_TASK_NETS,FoVF,0.0,0.3526473526473526
23,TW_TASK_NETS,INIT,0.0,0.6423576423576424
24,TW_TASK_NETS,LN,0.0,0.7172827172827173
25,TW_TASK_NETS,MAIN,0.0,0.8391608391608392
26,TW_TASK_NETS,MDN,0.0,0.7982017982017982
27,TW_TASK_NETS,RE-EV,0.0,0.7712287712287712
28,XY400K17,DefaultA,0.0528494110156001,0.1978021978021978
29,XY400K17,DefaultB,0.0,0.5344655344655345
30,XY400K17,DefaultC,0.0,0.3436563436563437
31,XY400K17,Language,0.0,0.3696303696303696
32,XY400K17,ControlA,0.0,0.3656343656343656
33,XY400K17,ControlB,0.0,0.5044955044955045
34,XY400K17,ControlC,0.0,0.4215784215784215
35,XY400K17,Sal/VenAttnA,0.1334054443843519,0.0439560439560439
36,XY400K17,Sal/VenAttnB,0.0387040661013263,0.2227772227772227
37,XY400K17,DorsAttnA,0.0052899287894201,0.3866133866133866
38,XY400K17,DorsAttnB,0.0,0.2107892107892107
39,XY400K17,Auditory,0.1033362857986418,0.0719280719280719
40,XY400K17,SomatomotorA,0.0,0.2927072927072927
41,XY400K17,SomatomotorB,0.0,0.1638361638361638
42,XY400K17,VisualA,0.0,0.2367632367632367
43,XY400K17,VisualB,0.0,0.2207792207792207
44,XY400K17,VisualC,0.0,0.0779220779220779
45,EG5,SCAN,0.0,0.1208791208791208
46,EG5,Cingulo-Opercular,0.04180292904877,0.2387612387612387
47,EG5,Effector-hand,0.0,0.1418581418581418
48,EG5,Effector-mouth,0.0,0.0909090909090909
49,EG5,Effector-foot,0.0,0.0859140859140859
50,EG17,Default,0.0046502976190476,0.5774225774225774
51,EG17,LatVis,0.0,0.2807192807192807
