Unnamed: 0,group,name,dice,p_value
0,DU15NET,VIS-P,0.0,0.1368631368631368
1,DU15NET,CG-OP,0.0,0.4575424575424575
2,DU15NET,DN-B,0.0429469273743016,0.1238761238761238
3,DU15NET,SMOT-B,0.0,0.1858141858141858
4,DU15NET,AUD,0.0,0.1488511488511488
5,DU15NET,PM-PPr,0.0,0.2147852147852147
6,DU15NET,dATN-B,0.0,0.2267732267732267
7,DU15NET,SMOT-A,0.0,0.2187812187812187
8,DU15NET,LANG,0.0,0.3206793206793207
9,DU15NET,FPN-B,0.05768735513778,0.1118881118881118
10,DU15NET,FPN-A,0.0014154281670205,0.3156843156843157
11,DU15NET,dATN-A,0.0,0.3686313686313686
12,DU15NET,VIS-C,0.0,0.0839160839160839
13,DU15NET,SAL/PMN,0.0216572504708097,0.2067932067932067
14,DU15NET,DN-A,0.1523148148148148,0.0099900099900099
15,DU15NET,NONE,0.0,0.1678321678321678
16,TW_TASK_NETS,1RESP,0.0,0.6093906093906094
17,TW_TASK_NETS,2RESP,0.0,0.6273726273726273
18,TW_TASK_NETS,AAR,0.0,0.5924075924075924
19,TW_TASK_NETS,AUD,0.0,0.5364635364635365
20,TW_TASK_NETS,DMNA,0.0268115430748606,0.2527472527472527
21,TW_TASK_NETS,DMNB,0.0903216110610159,0.0189810189810189
22,TW_TASK_NETS,FoVF,0.0,0.2757242757242757
23,TW_TASK_NETS,INIT,0.0,0.5114885114885115
24,TW_TASK_NETS,LN,0.0,0.5704295704295704
25,TW_TASK_NETS,MAIN,0.0364702051449039,0.2057942057942058
26,TW_TASK_NETS,MDN,0.0,0.6673326673326674
27,TW_TASK_NETS,RE-EV,0.0316021558059774,0.2807192807192807
28,XY400K17,DefaultA,0.0908326324642556,0.0349650349650349
29,XY400K17,DefaultB,0.0108557988058621,0.2617382617382617
30,XY400K17,DefaultC,0.0856060606060606,0.0689310689310689
31,XY400K17,Language,0.0,0.2457542457542457
32,XY400K17,ControlA,0.0,0.2657342657342657
33,XY400K17,ControlB,0.0772946859903381,0.0829170829170829
34,XY400K17,ControlC,0.0,0.2997002997002997
35,XY400K17,Sal/VenAttnA,0.0,0.3436563436563437
36,XY400K17,Sal/VenAttnB,0.0,0.3836163836163836
37,XY400K17,DorsAttnA,0.0,0.3306693306693307
38,XY400K17,DorsAttnB,0.0,0.1508491508491508
39,XY400K17,Auditory,0.0,0.1148851148851148
40,XY400K17,SomatomotorA,0.0,0.2037962037962038
41,XY400K17,SomatomotorB,0.0,0.1238761238761238
42,XY400K17,VisualA,0.0,0.1788211788211788
