Unnamed: 0,group,name,dice,p_value
0,DU15NET,VIS-P,0.8835247927875527,0.0009990009990009
1,DU15NET,CG-OP,0.0,0.8091908091908092
2,DU15NET,DN-B,0.0,0.7672327672327672
3,DU15NET,SMOT-B,0.0,0.4005994005994006
4,DU15NET,AUD,0.0,0.2817182817182817
5,DU15NET,PM-PPr,0.0,0.4455544455544455
6,DU15NET,dATN-B,0.0185792349726775,0.3016983016983017
7,DU15NET,SMOT-A,0.0,0.4485514485514486
8,DU15NET,LANG,0.0,0.6463536463536463
9,DU15NET,FPN-B,0.0,0.7402597402597403
10,DU15NET,FPN-A,0.0,0.7642357642357642
11,DU15NET,dATN-A,0.0048374905517762,0.6673326673326674
12,DU15NET,VIS-C,0.0,0.1668331668331668
13,DU15NET,SAL/PMN,0.0135135135135135,0.5724275724275725
14,DU15NET,DN-A,0.0321570859419465,0.4355644355644356
15,DU15NET,NONE,0.0,0.3126873126873127
16,TW_TASK_NETS,1RESP,0.0183772165502418,0.7172827172827173
17,TW_TASK_NETS,2RESP,0.0728994082840236,0.4795204795204795
18,TW_TASK_NETS,AAR,0.2173522733273485,0.0809190809190809
19,TW_TASK_NETS,AUD,0.1580297588506926,0.2207792207792207
20,TW_TASK_NETS,DMNA,0.3230851252887862,0.0179820179820179
21,TW_TASK_NETS,DMNB,0.1098901098901098,0.3396603396603396
22,TW_TASK_NETS,FoVF,0.6130182336762758,0.0029970029970029
23,TW_TASK_NETS,INIT,0.1666343981929654,0.1568431568431568
24,TW_TASK_NETS,LN,0.0,0.8611388611388612
25,TW_TASK_NETS,MAIN,0.0285795400776,0.7762237762237763
26,TW_TASK_NETS,MDN,0.0945392166206042,0.4015984015984016
27,TW_TASK_NETS,RE-EV,0.0,0.92007992007992
28,XY400K17,DefaultA,0.0067028776147001,0.6863136863136863
29,XY400K17,DefaultB,0.0,0.7112887112887113
30,XY400K17,DefaultC,0.0459985041136873,0.2947052947052947
31,XY400K17,Language,0.0,0.5604395604395604
32,XY400K17,ControlA,0.0,0.5874125874125874
33,XY400K17,ControlB,0.0,0.7542457542457542
34,XY400K17,ControlC,0.0357500835282325,0.4565434565434565
35,XY400K17,Sal/VenAttnA,0.0,0.6963036963036963
36,XY400K17,Sal/VenAttnB,0.0,0.7382617382617382
37,XY400K17,DorsAttnA,0.0,0.6803196803196803
38,XY400K17,DorsAttnB,0.0,0.3366633366633366
39,XY400K17,Auditory,0.0,0.2257742257742257
40,XY400K17,SomatomotorA,0.0,0.4565434565434565
41,XY400K17,SomatomotorB,0.0,0.2667332667332667
42,XY400K17,VisualA,0.0,0.3406593406593406
43,XY400K17,VisualB,0.7432083589428395,0.0009990009990009
