Unnamed: 0,group,name,dice,p_value
0,DU15NET,VIS-P,0.0,0.1248751248751248
1,DU15NET,CG-OP,0.0017543859649122,0.3796203796203796
2,DU15NET,DN-B,0.0284530884206735,0.1468531468531468
3,DU15NET,SMOT-B,0.0,0.1798201798201798
4,DU15NET,AUD,0.0,0.1238761238761238
5,DU15NET,PM-PPr,0.0,0.2407592407592407
6,DU15NET,dATN-B,0.0,0.2077922077922078
7,DU15NET,SMOT-A,0.0,0.2337662337662337
8,DU15NET,LANG,0.0,0.3126873126873127
9,DU15NET,FPN-B,0.0172599784250269,0.1838161838161838
10,DU15NET,FPN-A,0.0187007874015748,0.1798201798201798
11,DU15NET,dATN-A,0.0,0.3656343656343656
12,DU15NET,VIS-C,0.0,0.0669330669330669
13,DU15NET,SAL/PMN,0.1340535232015713,0.0069930069930069
14,DU15NET,DN-A,0.0048250904704463,0.2387612387612387
15,DU15NET,NONE,0.0,0.1758241758241758
16,TW_TASK_NETS,1RESP,0.0,0.6243756243756243
17,TW_TASK_NETS,2RESP,0.0,0.6393606393606394
18,TW_TASK_NETS,AAR,0.0011212158963498,0.5384615384615384
19,TW_TASK_NETS,AUD,0.0,0.5304695304695305
20,TW_TASK_NETS,DMNA,0.0044292041720245,0.4725274725274725
21,TW_TASK_NETS,DMNB,0.022386354983629,0.2347652347652347
22,TW_TASK_NETS,FoVF,0.0,0.2347652347652347
23,TW_TASK_NETS,INIT,0.0,0.4955044955044955
24,TW_TASK_NETS,LN,0.0,0.5824175824175825
25,TW_TASK_NETS,MAIN,0.0012054134020053,0.6393606393606394
26,TW_TASK_NETS,MDN,0.0059658620118212,0.4595404595404595
27,TW_TASK_NETS,RE-EV,0.0,0.6533466533466533
28,XY400K17,DefaultA,0.0131715771230502,0.2437562437562437
29,XY400K17,DefaultB,0.0242899850523168,0.1758241758241758
30,XY400K17,DefaultC,0.0,0.1998001998001998
31,XY400K17,Language,0.0,0.2267732267732267
32,XY400K17,ControlA,0.0256253813300793,0.1548451548451548
33,XY400K17,ControlB,0.0192,0.1878121878121878
34,XY400K17,ControlC,0.1579116983564292,0.0009990009990009
35,XY400K17,Sal/VenAttnA,0.0,0.3366633366633366
36,XY400K17,Sal/VenAttnB,0.0,0.3826173826173826
37,XY400K17,DorsAttnA,0.0,0.3326673326673326
38,XY400K17,DorsAttnB,0.0,0.1748251748251748
39,XY400K17,Auditory,0.0,0.1178821178821178
40,XY400K17,SomatomotorA,0.0,0.2187812187812187
41,XY400K17,SomatomotorB,0.0,0.1268731268731268
42,XY400K17,VisualA,0.0,0.1588411588411588
43,XY400K17,VisualB,0.0,0.1438561438561438
44,XY400K17,VisualC,0.0,0.0549450549450549
45,EG5,SCAN,0.0,0.0749250749250749
